,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income
26297,61,2938,3,1,5,-173919.10085058177,0.11,138603.49
26298,43,2972,1,1,1,48086.16121650121,0.11,26798.09
26299,61,1884,3,2,5,-7898.770397441463,0.18,14532.81
26300,35,2035,1,2,1,9537.24926817138,0.0,11221.84
26301,40,1843,3,1,4,-235856.8568556157,0.23,113676.17
26302,52,3178,1,1,1,153540.897779697,0.26,33681.56
26303,45,1801,3,1,2,144796.76233251946,0.21,83896.82
26304,54,1884,1,4,1,-123726.73414828628,0.23,101287.89
26305,57,3163,1,1,1,28526.509194021524,0.08,51305.66
26306,52,3108,1,1,1,-22454.254251967453,0.32,141044.5
26307,48,3174,1,2,1,-100378.74890015271,0.22,11597.13
26308,43,1443,3,1,2,79748.06192279368,0.13,97449.97
26309,56,1732,1,1,1,71488.7819211753,0.22,64524.22
26310,45,1882,1,1,1,201053.01577767328,0.28,180589.53
26311,46,1723,1,1,1,-1139.022892127044,0.09,96588.44
26312,49,1756,3,2,3,-89251.5276631616,0.01,12529.82
26313,58,1582,1,1,1,-283784.3696283891,0.05,115541.84
26314,53,2258,1,2,1,-42313.70788376926,0.21,75961.55
26315,56,2869,1,1,1,27556.74311427727,0.24,46354.46
26316,59,2869,1,1,1,-108372.7528765034,0.13,7801.31
26317,50,2081,1,2,1,113511.53483590308,0.1,40592.25
26318,41,1486,1,1,1,-125581.5348476379,0.1,58100.36
26319,41,2787,1,1,1,-176527.40446897305,0.34,10447.91
26320,41,2770,3,1,5,-133274.49659886397,0.32,98326.14
26321,45,1657,1,1,1,20548.166254193173,0.01,31159.16
26322,60,3139,2,1,2,46709.42884115232,0.13,156110.17
26323,38,1783,3,2,5,-224417.69174264013,0.31,76524.54
26324,59,3063,3,1,3,-246644.62499725493,0.21,27183.6
26325,61,3073,2,1,3,-11866.394194551807,0.15,66170.36
26326,59,3611,3,2,5,-33799.23496864586,0.15,48197.34
26327,62,2028,1,2,1,-255022.5045147985,0.1,43270.57
26328,37,2807,3,2,5,112579.1271418167,0.02,114718.21
26329,37,1783,3,2,3,18500.807286342773,0.01,129106.77
26330,49,1783,2,2,2,118514.43665166027,0.31,103518.11
26331,51,2267,2,2,5,28901.088021985743,0.23,74391.95
26332,35,1421,3,1,4,12366.246860387057,0.28,89960.23
26333,38,1421,3,1,3,112861.06614794416,0.16,117013.15
26334,60,2872,1,1,1,126899.12940936376,0.18,135834.42
26335,38,2333,2,2,3,116766.29185055928,0.01,154883.66
26336,63,2114,3,2,3,-356624.21213266026,0.2,43992.44
26337,55,1927,1,1,1,162967.7108414781,0.01,20286.96
26338,55,2541,3,2,5,-347210.8077238204,0.29,94812.36
26339,53,1729,1,1,1,-2352.793577559856,0.01,125102.76
26340,47,1705,1,1,1,-173976.78208538893,0.29,119847.19
26341,61,1682,1,1,1,192611.42598089995,0.02,91904.98
26342,36,1748,3,2,5,104544.83474129435,0.33,57075.52
26343,51,2118,3,2,4,-68353.64985732824,0.16,123101.58
26344,36,1748,3,2,3,77105.05844776577,0.34,80991.89
26345,46,3088,2,1,3,134181.40255876025,0.03,168229.84
26346,44,2832,2,1,5,-255795.17904436565,0.07,105347.32
26347,36,3101,3,2,3,21128.18613179773,0.09,89245.51
26348,52,1599,2,2,5,-284383.17410829576,0.03,72380.2
26349,49,5057,1,2,1,99363.545301279,0.35,35890.31
26350,43,2648,3,2,3,-151118.60924156877,0.12,62593.02
26351,58,3058,1,1,1,-166215.56099067745,0.17,46179.23
26352,50,3115,3,1,3,124873.21897826344,0.21,169305.89
26353,60,1754,3,1,3,28292.127625075576,0.3,27630.66
26354,44,1703,1,1,1,107083.29382225349,0.26,69771.08
26355,42,1425,1,1,1,147504.98124770177,0.16,45118.68
26356,46,1661,3,2,3,2830.572689531832,0.08,114293.2
26357,44,1549,3,2,5,-2248.2549638596824,0.1,266268.66
26358,56,1549,2,2,2,-204764.89690317312,0.12,33065.01
26359,35,1382,3,2,5,386.7161774321359,0.22,80705.03
26360,50,1994,1,2,1,-73008.92062689363,0.06,30850.86
26361,47,1830,1,1,1,-140345.41777172507,0.28,62575.93
26362,52,2925,1,1,1,8554.576162836995,0.03,82163.46
26363,43,2140,2,4,3,106696.85635781978,0.1,144257.12
26364,48,3054,1,1,1,23415.862387453508,0.24,77833.21
26365,40,1609,1,2,1,-57453.737748145846,0.33,34159.16
26366,39,1363,1,1,1,-128308.0276704595,0.12,51994.83
26367,44,1624,1,1,1,11842.177664256036,0.25,16486.23
26368,46,1622,1,1,1,-34762.93744033031,0.2,64872.63
26369,62,2495,2,1,3,154693.80546338242,0.26,31606.51
26370,60,1543,3,1,3,-121574.56879814908,0.13,185492.51
26371,57,1543,2,1,3,82726.72980831847,0.04,14896.14
26372,54,3471,2,1,3,185331.78647094528,0.11,99990.89
26373,60,3114,1,1,1,46234.21180414281,0.22,87841.45
26374,60,3114,1,1,1,-122334.7093289996,0.18,25268.09
26375,48,2966,1,1,1,10077.045004333291,0.05,35277.39
26376,54,2930,2,1,3,181271.149849618,0.13,58699.64
26377,40,1646,1,1,1,160160.49038492172,0.25,9692.27
26378,48,1882,2,1,3,97410.08024514484,0.23,137623.24
26379,47,1882,3,1,3,-273826.9258656231,0.21,47755.94
26380,37,1451,2,1,3,260255.40547639056,0.2,70742.16
26381,39,1371,3,3,1,7357.556468475742,0.09,102997.99
26382,50,1482,1,3,1,53813.92760564293,0.28,153744.23
26383,52,1818,1,2,1,-17008.57686325796,0.04,76893.46
26384,61,1538,1,4,1,-123204.73198646263,0.31,13984.07
26385,44,2914,3,1,3,-351172.17378640245,0.02,50999.23
26386,52,3063,2,1,5,-143574.57290025012,0.08,104497.88
26387,46,3193,1,1,1,111500.31434526072,0.23,51542.72
26388,62,2880,1,1,1,11726.020612120628,0.25,7181.87
26389,57,3058,1,1,1,15558.040013334465,0.04,59434.86
26390,46,1646,2,2,5,57645.51190634438,0.2,116121.66
26391,35,1957,2,3,5,161496.6393414304,0.11,123612.48
26392,35,1957,2,3,5,-34105.43882727762,0.0,25702.15
26393,55,1336,1,1,1,137453.49903969423,0.21,116531.17
26394,52,1981,2,2,3,117962.30359053568,0.07,76734.72
26395,54,1780,3,2,4,-129080.151390152,0.03,24283.55
26396,47,1738,3,1,3,-291078.606992248,0.18,15004.37
26397,58,1896,2,2,2,202862.09169067463,0.24,41129.49
26398,61,3226,1,1,1,737987.1661592559,0.28,48146.48
26399,43,2863,1,2,1,614970.4222120707,0.29,64955.08
26400,37,1964,2,2,5,154862.53085410636,0.14,22352.51
26401,42,1724,1,2,1,218982.4340484845,0.35,16043.31
26402,42,1313,1,2,1,79325.87732475014,0.14,47774.66
26403,42,1620,3,1,3,125394.0377287179,0.05,20138.33
26404,60,3264,3,1,3,41075.81063608453,0.0,32173.39
26405,58,2110,1,2,1,-115872.01457283592,0.34,156008.7
26406,60,1586,1,3,1,145924.1298703188,0.1,48663.28
26407,53,2085,2,2,4,153167.66165254047,0.16,15642.27
26408,53,1795,1,2,1,39003.93206726388,0.07,15938.45
26409,48,1795,1,2,1,98560.86359144998,0.18,22316.46
26410,40,1346,3,2,5,-212560.4569263414,0.15,40146.95
26411,41,3101,1,1,1,76715.58830408027,0.29,101010.75
26412,44,1501,1,2,1,549306.5835844046,0.01,46108.28
26413,36,2934,3,2,5,26729.288063787364,0.09,176344.68
26414,55,2110,3,2,5,-173225.39307530774,0.26,141000.32
26415,48,1716,2,2,5,64917.884620803554,0.32,154310.51
26416,51,1661,1,1,1,-46349.06548989665,0.01,247643.6
26417,35,1257,1,3,1,117033.47117204232,0.21,163510.8
26418,36,1257,1,3,1,18035.4490487342,0.19,73595.04
26419,38,2641,3,1,3,-240124.06689507107,0.3,37261.03
26420,55,2999,3,1,3,-272770.9627813578,0.07,31676.55
26421,46,1875,2,1,3,-41376.8759039265,0.07,196408.41
26422,45,1546,3,1,3,74963.57352714235,0.06,25717.85
26423,51,3166,2,1,5,-57821.04408993971,0.18,191837.1
26424,41,1654,1,1,1,-9899.204812869451,0.28,31294.06
26425,52,3115,3,1,2,-74852.29248067012,0.23,46778.85
26426,41,2869,1,1,1,171077.15937726316,0.31,139263.29
26427,39,1720,1,3,1,26459.9357361997,0.08,125215.8
26428,43,1415,1,3,1,52345.20537988559,0.14,114216.42
26429,52,1245,1,3,1,104827.18209083374,0.25,69373.15
26430,40,1342,1,3,1,165152.54192482086,0.34,5329.51
26431,40,1146,3,3,3,9707.429470727318,0.0,19242.55
26432,55,2943,1,1,1,-153628.5072758259,0.14,83436.53
26433,59,2943,1,1,1,-6200.132400128865,0.02,19291.64
26434,60,2968,3,1,3,47964.19256521639,0.33,34367.49
26435,43,1538,1,1,1,106530.32506838662,0.07,127131.04
26436,61,2968,3,1,2,-206550.3815088767,0.17,57711.42
26437,50,2990,3,1,2,4366.422055811919,0.33,55281.75
26438,55,3043,1,1,1,12418.741038823264,0.16,33230.28
26439,55,1917,2,1,4,20821.918254161068,0.11,36873.45
26440,50,1592,1,1,1,163179.53848340112,0.27,102169.51
26441,36,1736,1,1,1,100584.3732162467,0.12,71206.07
26442,44,1895,2,2,5,-45047.4310504425,0.34,89192.8
26443,58,3001,1,1,1,-12193.076642825568,0.24,15747.15
26444,42,1538,3,1,4,91474.69691593996,0.31,99716.7
26445,48,2844,1,1,1,-102778.0996487238,0.21,44221.81
26446,62,2968,1,1,1,33182.2987916112,0.21,118727.04
26447,57,1521,3,2,3,-167341.1043869957,0.08,20921.31
26448,54,1773,3,2,3,-9405.508173058644,0.18,66696.48
26449,54,3069,1,1,1,-15948.294204452062,0.15,6611.03
26450,40,1538,1,1,1,135126.8121635766,0.14,37091.51
26451,54,2816,3,1,2,15808.673204368031,0.33,52199.01
26452,45,1517,1,1,1,71033.23561431073,0.31,18712.22
26453,47,1671,1,1,1,94847.25384037996,0.22,24423.22
26454,62,1597,1,2,1,-17081.09966017939,0.27,49954.7
26455,55,1923,2,2,3,635886.5344904255,0.18,75042.56
26456,58,1747,3,2,3,-78610.28402765523,0.13,250.65
26457,39,1510,1,1,1,104478.6160209471,0.33,23507.98
26458,42,1528,1,1,1,207842.6447213989,0.34,83824.16
26459,62,3089,2,1,3,285125.7356338473,0.06,27582.0
26460,59,3001,1,1,1,-39427.306801080784,0.22,28229.48
26461,47,1733,3,1,3,334467.0512170889,0.31,46090.56
26462,38,2591,1,1,1,25160.670170042053,0.32,18250.69
26463,45,1601,1,4,1,-158049.92538436654,0.26,61949.09
26464,51,2816,3,1,3,-178381.7517804556,0.11,74517.12
26465,48,2844,1,1,1,-189101.790079082,0.24,26670.49
26466,49,1844,1,1,1,197833.48079866072,0.06,53171.37
26467,36,1451,1,1,1,-153412.27651234847,0.23,42676.77
26468,44,1515,1,1,1,-189432.05601312112,0.18,36449.53
26469,61,2827,3,1,2,10093.769270585017,0.08,25937.87
26470,41,1525,1,1,1,-214311.1315023589,0.27,78574.95
26471,46,1398,1,1,1,-23938.624508259974,0.19,75897.48
26472,39,1398,1,1,1,-327420.5461460679,0.19,71372.49
26473,41,1726,1,1,1,-203600.26334007573,0.08,51525.34
26474,48,1740,1,1,1,49944.70798374222,0.26,206300.58
26475,36,4649,2,2,5,12126.713598064463,0.1,38893.28
26476,56,1809,1,2,1,-149223.1675200462,0.04,43023.3
26477,62,1809,3,2,2,-112547.5591088383,0.15,18663.98
26478,62,1926,1,2,1,9583.064139900813,0.25,47292.87
26479,51,3479,2,1,3,190080.67562953127,0.35,25109.47
26480,41,1609,3,1,4,74425.03483032518,0.24,98251.45
26481,56,1668,2,3,3,72570.06974298101,0.17,113314.37
26482,46,1683,3,2,4,-165770.43545558132,0.21,94208.09
26483,45,1997,1,1,1,1129.7779859925354,0.06,63118.91
26484,38,1639,1,1,1,-111986.08487290834,0.33,18294.77
26485,62,2938,1,1,1,-79141.69325369675,0.08,23821.01
26486,43,1801,1,2,1,10694.5965938763,0.02,100197.94
26487,54,2146,3,2,5,-61906.95077278087,0.22,56073.31
26488,61,2146,2,2,5,-248847.96676683045,0.15,88276.24
26489,56,3049,3,1,3,-120581.76884446124,0.04,22571.7
26490,62,2258,2,2,3,178481.4368468226,0.09,39887.56
26491,61,1925,3,2,3,-140203.694183401,0.08,51536.96
26492,36,1884,1,2,1,93149.01480549776,0.2,62558.59
26493,43,2172,2,2,5,31360.924931750105,0.22,21787.26
26494,44,1768,3,2,4,-176756.49614174673,0.29,59764.76
26495,44,2264,2,2,5,149115.1048464097,0.01,104489.4
26496,60,3232,1,1,1,141877.9777674959,0.18,20994.81
26497,55,1842,3,2,2,-214014.4461487496,0.23,72506.29
26498,59,1842,3,2,3,-173085.5107621998,0.09,47301.79
26499,36,1844,3,2,3,139579.04827268285,0.2,86777.51
26500,52,1844,1,2,1,165243.76565530867,0.1,30736.29
26501,48,2745,1,1,1,38846.49222518512,0.21,46925.53
26502,39,1456,1,1,1,140574.98300472577,0.23,21965.08
26503,52,3107,2,1,3,107044.40539292248,0.06,12694.77
26504,40,3043,1,1,1,-146705.5344060047,0.02,134477.8
26505,47,3231,3,2,3,83118.77588837364,0.0,219783.47
26506,35,2848,2,1,3,328170.1067472812,0.08,73454.49
26507,62,3142,3,2,2,18399.44884172188,0.14,32029.37
26508,62,1703,2,2,3,-62490.179317422415,0.34,41261.29
26509,44,2884,3,1,5,16244.28911794634,0.02,61199.16
26510,43,2884,3,1,5,-201055.68151599547,0.07,89926.28
26511,43,2884,3,1,5,-97975.31359512362,0.23,25024.33
26512,57,1521,1,2,1,-26121.073547412187,0.31,96935.85
26513,57,3043,3,1,2,25552.282959102216,0.19,60940.96
26514,51,1784,1,2,1,-140644.49782621072,0.11,52602.08
26515,40,1473,1,2,1,-241364.68212297244,0.3,17904.12
26516,46,1940,1,2,1,20686.845659234245,0.05,67735.83
26517,62,3228,1,1,1,14655.062579391726,0.22,53422.92
26518,51,1517,1,1,1,283538.83194779203,0.28,91018.02
26519,44,1454,3,2,5,96824.40311082448,0.02,30867.02
26520,45,2063,3,2,5,11624.202673224752,0.19,31653.64
26521,51,1964,1,2,1,190759.6804061276,0.3,107750.29
26522,55,1514,1,1,1,21258.556461279044,0.18,11270.53
26523,53,3145,3,1,3,-1242.7096661190735,0.1,129678.74
26524,61,3131,1,1,1,74180.01867301828,0.31,92638.05
26525,51,1766,2,1,3,114451.46495528736,0.02,116960.45
26526,45,1766,3,1,3,239601.8107252867,0.25,38787.06
26527,61,3289,1,1,1,110134.59204401032,0.06,40205.77
26528,62,3025,1,1,1,-87230.67832477624,0.1,10092.47
26529,45,1476,1,1,1,221912.33748352437,0.15,90707.81
26530,49,3193,1,1,1,-84263.60614925156,0.31,76338.57
26531,53,3047,1,1,1,76554.36334023644,0.19,88701.75
26532,50,3145,1,1,1,-54544.33383377614,0.32,47617.99
26533,52,3145,1,1,1,26006.99437281349,0.28,97485.98
26534,40,1595,1,3,1,141822.53233051335,0.29,56140.41
26535,58,1667,2,1,3,706270.4632259782,0.2,67887.48
26536,39,2641,1,1,1,-41080.04149315012,0.09,13890.24
26537,36,2641,1,1,1,202074.9474650036,0.23,45804.26
26538,37,1408,1,1,1,-201530.12697140375,0.08,17327.98
26539,44,2832,2,1,3,44063.79407807546,0.33,29051.5
26540,44,3581,2,1,3,-67895.19149076211,0.07,52621.49
26541,60,3289,3,1,2,-227802.4533109068,0.24,88012.53
26542,35,3119,1,1,1,142704.59294931055,0.33,29867.03
26543,45,1567,1,1,1,-239064.92708669996,0.02,36034.1
26544,63,1728,3,1,4,-3216.716366063865,0.34,114912.69
26545,39,1546,1,1,1,-75427.76467720413,0.17,98285.78
26546,39,2890,1,2,1,176868.93019347457,0.04,121964.87
26547,43,1732,1,1,1,-85896.09178111014,0.23,101503.34
26548,42,1698,1,1,1,-25992.697985522333,0.06,120366.44
26549,49,1691,3,2,3,307469.7962648577,0.01,54668.98
26550,50,1691,2,2,5,48490.22632475189,0.03,86683.84
26551,54,1678,1,1,1,-30114.00671826165,0.3,41606.81
26552,45,1667,1,1,1,-153219.43045514202,0.2,53816.05
26553,41,1445,1,1,1,81080.22350689523,0.21,40526.46
26554,37,3079,1,1,1,-6342.921194509135,0.06,62004.33
26555,45,2801,2,1,3,115868.52348848434,0.28,90826.34
26556,44,2772,1,1,1,-46230.027578904905,0.2,104985.15
26557,46,2058,1,2,1,-42608.17540404054,0.06,19498.56
26558,38,1633,1,1,1,-79597.3833271867,0.25,48517.96
26559,57,2869,1,1,1,-324729.7132420534,0.28,29251.49
26560,61,1629,1,1,1,733551.5034053492,0.21,38442.12
26561,36,2556,1,1,1,-200072.5850716869,0.09,131116.48
26562,50,2966,1,1,1,109933.21360246625,0.26,19016.67
26563,53,2930,2,1,3,40012.17221451058,0.28,19987.48
26564,42,2787,3,1,3,-16719.37396441121,0.11,16624.84
26565,43,2787,2,1,5,-152507.64009349173,0.05,28757.52
26566,38,1710,3,2,5,-186905.086425344,0.13,83226.56
26567,47,1710,2,2,5,7893.65079138999,0.11,77092.2
26568,54,2159,1,2,1,-210929.7093668031,0.33,40075.88
26569,39,3165,2,2,5,-47523.29356912865,0.08,123532.69
26570,45,1541,1,4,1,27925.87079638377,0.27,20913.51
26571,63,3280,1,1,1,151358.49825744494,0.04,50737.04
26572,61,3016,3,1,3,-254302.79046544133,0.07,96823.44
26573,45,2145,3,2,5,40620.309449573295,0.16,27203.27
26574,40,2931,1,1,1,8748.919091920263,0.19,9537.43
26575,39,1473,1,1,1,-70284.41593182088,0.2,144041.47
26576,51,1552,1,2,1,113976.68651510827,0.33,113586.11
26577,48,1598,1,1,1,36060.78732861778,0.23,130282.47
26578,58,1785,1,4,1,-24911.423915546267,0.14,90495.52
26579,40,1767,1,4,1,23805.059532372143,0.03,25273.81
26580,40,1951,1,2,1,104179.10720627249,0.24,25619.79
26581,44,1714,1,1,1,-50000.45399023871,0.23,17943.01
26582,37,1548,1,2,1,150308.89477172535,0.05,12572.19
26583,52,1989,1,2,1,31730.786361877275,0.07,79139.69
26584,52,2128,3,2,3,10046.625213894042,0.02,190876.82
26585,51,1194,3,3,4,-190445.08259015784,0.05,42844.28
26586,51,2145,3,2,3,-31900.21972405153,0.21,22752.55
26587,62,2167,2,2,2,-71208.65048148019,0.2,48073.67
26588,56,3307,3,1,3,-71911.15463727784,0.31,76706.18
26589,61,3307,1,1,1,81105.16701794411,0.28,211179.89
26590,62,3226,1,1,1,9825.95509309964,0.08,24828.17
26591,39,3249,1,1,1,-158338.12422850128,0.14,34441.46
26592,52,1766,1,1,1,421576.2755364477,0.02,72187.34
26593,57,3072,3,1,2,-93275.39391274488,0.03,20782.05
26594,54,1882,1,2,1,5877.770310940728,0.04,135629.35
26595,43,1488,3,2,5,47337.60732717442,0.21,29406.12
26596,51,2869,1,1,1,-198797.9977971313,0.23,51230.55
26597,43,1544,1,1,1,493200.93152544106,0.31,18546.68
26598,55,1365,3,1,3,29507.17330231754,0.12,79365.06
26599,47,1728,1,4,1,-84656.8869452545,0.2,28389.69
26600,44,1567,1,1,1,-218867.104884102,0.29,54553.07
26601,38,1302,1,3,1,-85311.5785797909,0.04,42910.01
26602,43,3119,1,1,1,388255.0928010863,0.0,87073.54
26603,57,1946,2,2,3,-182442.7275769818,0.21,67117.6
26604,62,3002,1,1,1,-70837.07880134882,0.01,122902.98
26605,57,1803,1,1,1,81401.07164747264,0.31,50858.28
26606,42,1673,1,1,1,-80480.68466816917,0.11,76223.52
26607,60,1701,3,2,2,35858.61404970895,0.03,7173.23
26608,35,1545,1,1,1,-79878.03510160073,0.26,14288.71
26609,35,1705,1,2,1,-82455.01725910319,0.09,43070.7
26610,37,1460,3,1,3,-324475.82675561,0.15,25522.47
26611,36,3119,2,1,3,184159.29584696857,0.28,42550.61
26612,36,2738,1,1,1,-180531.39410341208,0.14,136674.89
26613,47,2992,1,1,1,62184.29922738319,0.02,57916.03
26614,50,1589,3,1,1,-54348.888747330464,0.01,61305.99
26615,53,1589,1,1,1,53323.85899115611,0.2,117100.43
26616,41,3778,3,4,2,-154120.13752848035,0.28,22358.49
26617,38,1512,2,1,5,186110.00041383613,0.02,143173.31
26618,53,1512,2,1,5,370523.6224727935,0.18,97816.7
26619,53,1526,3,1,2,-9171.060167189344,0.18,80262.0
26620,44,1497,1,2,1,96161.32935583394,0.19,42254.35
26621,41,3145,3,2,5,-158146.03470908137,0.27,60684.55
26622,35,3145,2,2,5,159526.81960584348,0.35,27867.1
26623,41,1350,3,1,1,-193228.7273222964,0.19,4846.5
26624,48,1350,2,1,3,82946.81303463872,0.3,60310.08
26625,38,1715,1,1,1,-4536.559603307811,0.27,31687.68
26626,60,1705,1,1,1,45448.59976486855,0.15,16666.77
26627,35,1522,1,1,1,29075.67251977656,0.25,136540.59
26628,59,2259,1,2,1,33073.42241412214,0.21,32811.33
26629,45,1940,3,2,5,6654.906957976548,0.05,54868.17
26630,51,1784,3,2,5,159977.90202859056,0.16,52591.11
26631,44,1733,1,1,1,6165.510011659975,0.14,104065.04
26632,63,1607,1,1,1,14142.213312378375,0.21,53462.37
26633,46,1637,1,1,1,-264134.9246315031,0.16,168086.98
26634,42,1263,1,1,1,132665.9846603946,0.23,38909.55
26635,61,3228,1,1,1,-94461.37007135947,0.02,62006.67
26636,57,3014,3,1,3,-148687.3072674521,0.02,11234.03
26637,46,1460,1,2,1,48233.25620395688,0.08,90545.58
26638,56,1676,1,2,1,-123728.70790486086,0.19,68515.9
26639,40,1460,3,2,3,13997.313655225616,0.21,24608.49
26640,60,2827,3,1,3,-5858.985670092518,0.26,80791.87
26641,37,1237,1,2,1,73248.53959077515,0.33,20172.92
26642,44,2096,3,4,3,-169249.5713471574,0.23,80125.07
26643,42,1637,3,1,3,100021.8258894384,0.25,92474.47
26644,52,1635,2,2,5,69769.18768215572,0.22,51141.62
26645,43,1397,3,2,3,-242353.9697369453,0.14,66549.32
26646,56,3361,2,1,5,79768.78152270181,0.0,48244.76
26647,61,3141,2,1,3,-221615.0195805237,0.33,93494.46
26648,56,3293,1,1,1,89955.23379096665,0.16,135095.24
26649,36,3359,1,1,1,-190775.45963106627,0.33,30517.1
26650,53,3737,2,1,4,-387.0670826165084,0.35,104503.1
26651,52,2232,2,2,4,-30704.990029631303,0.23,119904.59
26652,37,1546,1,1,1,65162.27578247343,0.1,205156.98
26653,36,1812,1,1,1,-84714.56899641459,0.23,104392.5
26654,60,3896,2,1,3,-193456.91684736696,0.02,69312.55
26655,45,3506,3,1,3,-107250.34670813386,0.28,23106.89
26656,36,2114,1,1,1,-29792.85781991842,0.07,136799.93
26657,47,1897,3,4,4,-143024.80555112704,0.1,69878.67
26658,53,1897,2,4,5,62422.58175372054,0.32,149925.22
26659,47,1766,1,1,1,15739.717346370158,0.31,117362.98
26660,50,3181,2,1,3,24145.27042421153,0.19,58000.89
26661,47,3312,3,1,3,83252.95498154387,0.24,47303.98
26662,53,1766,1,1,1,72882.72627618631,0.1,49926.98
26663,35,1822,2,1,3,-155489.07776231912,0.08,103521.96
26664,37,1822,2,1,3,-80851.1892998689,0.05,55524.52
26665,51,3427,1,1,1,-40343.935680986906,0.21,154345.16
26666,36,1720,1,1,1,-68010.20970478741,0.14,52399.87
26667,56,3380,1,1,1,-117219.2056488412,0.22,49616.0
26668,36,1453,3,1,3,126109.99409601642,0.2,35508.57
26669,56,3380,3,1,3,-177594.33660493683,0.31,78651.41
26670,56,3202,3,1,3,-20846.35614046808,0.18,18640.72
26671,46,3780,2,1,3,207431.57691714284,0.33,55230.31
26672,62,4066,2,1,3,-151749.39276137328,0.19,57028.85
26673,55,3787,1,1,1,57162.791706082506,0.19,58588.08
26674,55,3787,3,1,2,99860.9868322814,0.29,52011.61
26675,48,3659,3,1,5,-192687.75126534805,0.19,112972.7
26676,41,3376,1,1,1,170287.17309377508,0.35,211418.21
26677,48,2987,1,3,1,32528.71050389149,0.12,97212.8
26678,46,1681,1,1,1,96624.91678472352,0.31,45693.58
26679,47,1821,1,1,1,79434.67844122396,0.19,301654.87
26680,44,1700,2,1,4,181030.3233827298,0.33,25284.74
26681,53,3476,3,1,2,-29033.591213380885,0.16,35180.27
26682,57,3460,1,1,1,296300.5354946421,0.22,55092.83
26683,59,3380,1,1,1,-444.8377535541578,0.09,116427.36
26684,53,3476,3,1,3,-257842.16697265505,0.23,15682.64
26685,57,1526,1,3,1,-78245.65935138112,0.18,28915.89
26686,60,3412,3,1,2,-82374.72095849593,0.28,37689.98
26687,60,3412,1,1,1,-230599.5538701713,0.22,18937.83
26688,49,1338,3,3,5,47217.49686408442,0.25,59287.13
26689,56,2177,1,2,1,51019.21892919025,0.04,82564.13
26690,59,1574,1,3,1,31426.00063518052,0.2,108668.46
26691,58,2027,1,2,1,285622.6205374268,0.17,36922.93
26692,42,3025,1,3,1,-30766.47964903901,0.34,33582.59
26693,57,3819,2,1,3,12158.144959553996,0.3,86707.65
26694,60,3819,3,1,3,12768.321014788686,0.09,61869.04
26695,55,3364,1,1,1,535536.2832924126,0.25,5894.66
26696,48,3437,2,1,1,124890.96931056638,0.02,17766.42
26697,58,3364,1,1,1,-200736.88433259755,0.31,49950.22
26698,56,3364,3,1,3,-158080.89019708935,0.29,100308.48
26699,51,3519,2,2,5,-21104.84046689794,0.27,88195.49
26700,35,3027,2,1,2,250221.41260139644,0.07,339000.95
26701,41,1585,3,3,1,-195456.82694807617,0.35,27624.63
26702,54,1843,1,3,1,-60623.35532245406,0.08,45602.87
26703,54,1752,1,1,1,72328.03932856703,0.13,89538.55
26704,41,1886,2,3,1,-210749.2544866045,0.04,64242.71
26705,51,2784,2,3,1,-131055.9122545276,0.01,25082.5
26706,47,2803,2,3,1,-173137.20841579002,0.23,54086.95
